,Date,County,State,Population,Cases %,Cases (N - 7),Deaths (N - 7),Cases (N - 14),Deaths (N - 14),Cases (N - 21),Deaths (N - 21),Cases (N - 28),Deaths (N - 28),"Class (Safe-0, Unsafe-1)"
14842,6/2/2020,Okaloosa,Florida,210738,0.091582913,193,6,179,5,168,5,160,5,0
14843,4/29/2020,Okeechobee,Florida,42168,0.018971732,8,0,5,0,5,0,1,0,0
14844,4/30/2020,Okeechobee,Florida,42168,0.021343199,9,0,5,0,5,0,1,0,0
14845,5/1/2020,Okeechobee,Florida,42168,0.021343199,9,0,5,0,5,0,2,0,0
14846,5/2/2020,Okeechobee,Florida,42168,0.021343199,9,0,6,0,5,0,3,0,0
14847,5/3/2020,Okeechobee,Florida,42168,0.021343199,9,0,7,0,5,0,3,0,0
14848,5/4/2020,Okeechobee,Florida,42168,0.023714665,10,0,7,0,5,0,4,0,0
14849,5/5/2020,Okeechobee,Florida,42168,0.023714665,10,0,8,0,5,0,5,0,0
14850,5/6/2020,Okeechobee,Florida,42168,0.023714665,10,0,8,0,5,0,5,0,0
14851,5/7/2020,Okeechobee,Florida,42168,0.026086132,11,0,9,0,5,0,5,0,0
14852,5/8/2020,Okeechobee,Florida,42168,0.028457598,12,0,9,0,5,0,5,0,0
14853,5/9/2020,Okeechobee,Florida,42168,0.030829065,13,0,9,0,6,0,5,0,0
14854,5/10/2020,Okeechobee,Florida,42168,0.033200531,14,0,9,0,7,0,5,0,0
14855,5/11/2020,Okeechobee,Florida,42168,0.042686397,18,0,10,0,7,0,5,0,0
14856,5/12/2020,Okeechobee,Florida,42168,0.042686397,18,0,10,0,8,0,5,0,0
14857,5/13/2020,Okeechobee,Florida,42168,0.042686397,18,0,10,0,8,0,5,0,0
14858,5/14/2020,Okeechobee,Florida,42168,0.052172263,22,0,11,0,9,0,5,0,0
14859,5/15/2020,Okeechobee,Florida,42168,0.05454373,23,0,12,0,9,0,5,0,0
14860,5/16/2020,Okeechobee,Florida,42168,0.05454373,23,0,13,0,9,0,6,0,0
14861,5/17/2020,Okeechobee,Florida,42168,0.066401062,28,0,14,0,9,0,7,0,0
14862,5/18/2020,Okeechobee,Florida,42168,0.066401062,28,0,18,0,10,0,7,0,0
14863,5/19/2020,Okeechobee,Florida,42168,0.066401062,28,0,18,0,10,0,8,0,0
14864,5/20/2020,Okeechobee,Florida,42168,0.059286663,25,0,18,0,10,0,8,0,0
14865,5/21/2020,Okeechobee,Florida,42168,0.075886928,32,0,22,0,11,0,9,0,0
14866,5/22/2020,Okeechobee,Florida,42168,0.078258395,33,0,23,0,12,0,9,0,0
14867,5/23/2020,Okeechobee,Florida,42168,0.080629862,34,0,23,0,13,0,9,0,0
14868,5/24/2020,Okeechobee,Florida,42168,0.083001328,35,0,28,0,14,0,9,0,0
14869,5/25/2020,Okeechobee,Florida,42168,0.10197306,43,0,28,0,18,0,10,0,0
14870,5/26/2020,Okeechobee,Florida,42168,0.106715993,45,0,28,0,18,0,10,0,0
14871,5/27/2020,Okeechobee,Florida,42168,0.116201859,49,0,25,0,18,0,10,0,0
14872,5/28/2020,Okeechobee,Florida,42168,0.120944792,51,0,32,0,22,0,11,0,0
14873,5/29/2020,Okeechobee,Florida,42168,0.130430658,55,0,33,0,23,0,12,0,0
14874,5/30/2020,Okeechobee,Florida,42168,0.135173591,57,0,34,0,23,0,13,0,0
14875,5/31/2020,Okeechobee,Florida,42168,0.142287991,60,0,35,0,28,0,14,0,0
14876,6/1/2020,Okeechobee,Florida,42168,0.151773857,64,0,43,0,28,0,18,0,0
14877,6/2/2020,Okeechobee,Florida,42168,0.158888256,67,0,45,0,28,0,18,0,0
14878,4/10/2020,Orange,Florida,1393452,0.043130298,601,6,174,4,23,1,1,0,0
14879,4/11/2020,Orange,Florida,1393452,0.04707733,656,7,213,4,29,1,1,0,0
14880,4/12/2020,Orange,Florida,1393452,0.051096127,712,7,267,4,32,1,2,0,0
14881,4/13/2020,Orange,Florida,1393452,0.05403846,753,8,299,4,47,1,4,1,0
14882,4/14/2020,Orange,Florida,1393452,0.055043159,767,9,373,4,50,1,6,1,0
14883,4/15/2020,Orange,Florida,1393452,0.059061955,823,10,458,3,87,2,11,1,0
14884,4/16/2020,Orange,Florida,1393452,0.061645468,859,12,540,4,118,3,19,1,0
14885,4/17/2020,Orange,Florida,1393452,0.064659565,901,11,601,6,174,4,23,1,0
14886,4/18/2020,Orange,Florida,1393452,0.066166614,922,12,656,7,213,4,29,1,0
14887,4/19/2020,Orange,Florida,1393452,0.068032483,948,12,712,7,267,4,32,1,0
14888,4/20/2020,Orange,Florida,1393452,0.0734148,1023,12,753,8,299,4,47,1,0
14889,4/21/2020,Orange,Florida,1393452,0.074419499,1037,17,767,9,373,4,50,1,0
14890,4/22/2020,Orange,Florida,1393452,0.077003011,1073,18,823,10,458,3,87,2,0
14891,4/23/2020,Orange,Florida,1393452,0.07987358,1113,20,859,12,540,4,118,3,0
14892,4/24/2020,Orange,Florida,1393452,0.083031206,1157,22,901,11,601,6,174,4,0
14893,4/25/2020,Orange,Florida,1393452,0.084610019,1179,22,922,12,656,7,213,4,0
14894,4/26/2020,Orange,Florida,1393452,0.085901775,1197,22,948,12,712,7,267,4,0
14895,4/27/2020,Orange,Florida,1393452,0.087193531,1215,26,1023,12,753,8,299,4,0
14896,4/28/2020,Orange,Florida,1393452,0.088557051,1234,26,1037,17,767,9,373,4,0
14897,4/29/2020,Orange,Florida,1393452,0.089705279,1250,27,1073,18,823,10,458,3,0
14898,4/30/2020,Orange,Florida,1393452,0.091355856,1273,28,1113,20,859,12,540,4,0
14899,5/1/2020,Orange,Florida,1393452,0.092504083,1289,29,1157,22,901,11,601,6,0
14900,5/2/2020,Orange,Florida,1393452,0.093508783,1303,29,1179,22,922,12,656,7,0
14901,5/3/2020,Orange,Florida,1393452,0.094800539,1321,29,1197,22,948,12,712,7,0
14902,5/4/2020,Orange,Florida,1393452,0.09602053,1338,29,1215,26,1023,12,753,8,0
14903,5/5/2020,Orange,Florida,1393452,0.097742872,1362,31,1234,26,1037,17,767,9,0
14904,5/6/2020,Orange,Florida,1393452,0.098316985,1370,32,1250,27,1073,18,823,10,0
14905,5/7/2020,Orange,Florida,1393452,0.099321685,1384,33,1273,28,1113,20,859,12,0
14906,5/8/2020,Orange,Florida,1393452,0.101331083,1412,33,1289,29,1157,22,901,11,0
14907,5/9/2020,Orange,Florida,1393452,0.101976961,1421,34,1303,29,1179,22,922,12,0
14908,5/10/2020,Orange,Florida,1393452,0.102838131,1433,34,1321,29,1197,22,948,12,0
14909,5/11/2020,Orange,Florida,1393452,0.103125188,1437,34,1338,29,1215,26,1023,12,0
14910,5/12/2020,Orange,Florida,1393452,0.103699302,1445,34,1362,31,1234,26,1037,17,0
14911,5/13/2020,Orange,Florida,1393452,0.104704001,1459,35,1370,32,1250,27,1073,18,0
14912,5/14/2020,Orange,Florida,1393452,0.1057087,1473,35,1384,33,1273,28,1113,20,0
14913,5/15/2020,Orange,Florida,1393452,0.105995757,1477,34,1412,33,1289,29,1157,22,0
14914,5/16/2020,Orange,Florida,1393452,0.107933391,1504,34,1421,34,1303,29,1179,22,0
14915,5/17/2020,Orange,Florida,1393452,0.107933391,1504,34,1433,34,1321,29,1197,22,0
14916,5/18/2020,Orange,Florida,1393452,0.108435741,1511,34,1437,34,1338,29,1215,26,0
14917,5/19/2020,Orange,Florida,1393452,0.110229846,1536,34,1445,34,1362,31,1234,26,0
14918,5/20/2020,Orange,Florida,1393452,0.111378074,1552,35,1459,35,1370,32,1250,27,0
14919,5/21/2020,Orange,Florida,1393452,0.113100415,1576,35,1473,35,1384,33,1273,28,0
14920,5/22/2020,Orange,Florida,1393452,0.115827456,1614,35,1477,34,1412,33,1289,29,0
14921,5/23/2020,Orange,Florida,1393452,0.116832155,1628,37,1504,34,1421,34,1303,29,0
14922,5/24/2020,Orange,Florida,1393452,0.118698025,1654,37,1504,34,1433,34,1321,29,0
14923,5/25/2020,Orange,Florida,1393452,0.120420366,1678,37,1511,34,1437,34,1338,29,0
14924,5/26/2020,Orange,Florida,1393452,0.121855651,1698,37,1536,34,1445,34,1362,31,0
14925,5/27/2020,Orange,Florida,1393452,0.122501529,1707,37,1552,35,1459,35,1370,32,0
14926,5/28/2020,Orange,Florida,1393452,0.123793285,1725,37,1576,35,1473,35,1384,33,0
14927,5/29/2020,Orange,Florida,1393452,0.125085041,1743,37,1614,35,1477,34,1412,33,0
14928,5/30/2020,Orange,Florida,1393452,0.126807382,1767,38,1628,37,1504,34,1421,34,0
14929,5/31/2020,Orange,Florida,1393452,0.129677951,1807,38,1654,37,1504,34,1433,34,0
14930,6/1/2020,Orange,Florida,1393452,0.131328528,1830,38,1678,37,1511,34,1437,34,0
14931,6/2/2020,Orange,Florida,1393452,0.132620284,1848,38,1698,37,1536,34,1445,34,0
14932,4/10/2020,Osceola,Florida,375751,0.053492872,201,4,56,0,13,0,1,0,0
14933,4/11/2020,Osceola,Florida,375751,0.057484877,216,4,74,0,21,0,1,0,0
14934,4/12/2020,Osceola,Florida,375751,0.060944615,229,4,89,0,24,0,1,0,0
14935,4/13/2020,Osceola,Florida,375751,0.064138219,241,4,94,1,25,0,4,0,0
14936,4/14/2020,Osceola,Florida,375751,0.068130225,256,4,110,1,26,0,7,0,0
14937,4/15/2020,Osceola,Florida,375751,0.073719032,277,4,140,1,39,0,8,0,0
14938,4/16/2020,Osceola,Florida,375751,0.078509438,295,5,170,4,45,0,13,0,0
14939,4/17/2020,Osceola,Florida,375751,0.081170775,305,5,201,4,56,0,13,0,0
14940,4/18/2020,Osceola,Florida,375751,0.08436438,317,5,216,4,74,0,21,0,0
14941,4/19/2020,Osceola,Florida,375751,0.085961182,323,5,229,4,89,0,24,0,0
14942,4/20/2020,Osceola,Florida,375751,0.088622519,333,5,241,4,94,1,25,0,0
14943,4/21/2020,Osceola,Florida,375751,0.092880658,349,5,256,4,110,1,26,0,0
14944,4/22/2020,Osceola,Florida,375751,0.096074262,361,5,277,4,140,1,39,0,0
14945,4/23/2020,Osceola,Florida,375751,0.102195337,384,5,295,5,170,4,45,0,0
14946,4/24/2020,Osceola,Florida,375751,0.104324406,392,5,305,5,201,4,56,0,0
14947,4/25/2020,Osceola,Florida,375751,0.107251877,403,5,317,5,216,4,74,0,0
14948,4/26/2020,Osceola,Florida,375751,0.108848679,409,5,323,5,229,4,89,0,0
14949,4/27/2020,Osceola,Florida,375751,0.109114813,410,5,333,5,241,4,94,1,0
14950,4/28/2020,Osceola,Florida,375751,0.110977749,417,6,349,5,256,4,110,1,0
14951,4/29/2020,Osceola,Florida,375751,0.112574551,423,6,361,5,277,4,140,1,0
14952,4/30/2020,Osceola,Florida,375751,0.119494027,449,7,384,5,295,5,170,4,0
14953,5/1/2020,Osceola,Florida,375751,0.122687631,461,7,392,5,305,5,201,4,0
14954,5/2/2020,Osceola,Florida,375751,0.123219898,463,7,403,5,317,5,216,4,0
14955,5/3/2020,Osceola,Florida,375751,0.123219898,463,7,409,5,323,5,229,4,0
14956,5/4/2020,Osceola,Florida,375751,0.125082834,470,7,410,5,333,5,241,4,0
14957,5/5/2020,Osceola,Florida,375751,0.126147369,474,7,417,6,349,5,256,4,0
14958,5/6/2020,Osceola,Florida,375751,0.127478037,479,7,423,6,361,5,277,4,0
14959,5/7/2020,Osceola,Florida,375751,0.127211904,478,7,449,7,384,5,295,5,0
14960,5/8/2020,Osceola,Florida,375751,0.129340973,486,7,461,7,392,5,305,5,0
14961,5/9/2020,Osceola,Florida,375751,0.13413138,504,8,463,7,403,5,317,5,0
14962,5/10/2020,Osceola,Florida,375751,0.135462048,509,8,463,7,409,5,323,5,0
14963,5/11/2020,Osceola,Florida,375751,0.137324984,516,8,470,7,410,5,333,5,0
14964,5/12/2020,Osceola,Florida,375751,0.136792716,514,9,474,7,417,6,349,5,0
14965,5/13/2020,Osceola,Florida,375751,0.140784722,529,11,479,7,423,6,361,5,0
14966,5/14/2020,Osceola,Florida,375751,0.144776727,544,11,478,7,449,7,384,5,0
14967,5/15/2020,Osceola,Florida,375751,0.147438064,554,12,486,7,461,7,392,5,0
14968,5/16/2020,Osceola,Florida,375751,0.150099401,564,12,504,8,463,7,403,5,0
14969,5/17/2020,Osceola,Florida,375751,0.15222847,572,12,509,8,463,7,409,5,0
14970,5/18/2020,Osceola,Florida,375751,0.152494604,573,13,516,8,470,7,410,5,0
14971,5/19/2020,Osceola,Florida,375751,0.15435754,580,15,514,9,474,7,417,6,0
14972,5/20/2020,Osceola,Florida,375751,0.155954342,586,16,529,11,479,7,423,6,0
14973,5/21/2020,Osceola,Florida,375751,0.158083412,594,16,544,11,478,7,449,7,0
14974,5/22/2020,Osceola,Florida,375751,0.161809283,608,16,554,12,486,7,461,7,0
14975,5/23/2020,Osceola,Florida,375751,0.163938353,616,17,564,12,504,8,463,7,0
14976,5/24/2020,Osceola,Florida,375751,0.165535155,622,17,572,12,509,8,463,7,0
14977,5/25/2020,Osceola,Florida,375751,0.166865823,627,17,573,13,516,8,470,7,0
14978,5/26/2020,Osceola,Florida,375751,0.167398091,629,17,580,15,514,9,474,7,0
14979,5/27/2020,Osceola,Florida,375751,0.169261027,636,18,586,16,529,11,479,7,0
14980,5/28/2020,Osceola,Florida,375751,0.170325561,640,18,594,16,544,11,478,7,0
14981,5/29/2020,Osceola,Florida,375751,0.171390096,644,18,608,16,554,12,486,7,0
14982,5/30/2020,Osceola,Florida,375751,0.172454631,648,18,616,17,564,12,504,8,0
14983,5/31/2020,Osceola,Florida,375751,0.175115968,658,18,622,17,572,12,509,8,0
14984,6/1/2020,Osceola,Florida,375751,0.175115968,658,18,627,17,573,13,516,8,0
14985,6/2/2020,Osceola,Florida,375751,0.176180503,662,18,629,17,580,15,514,9,0
14986,4/9/2020,Palm Beach,Florida,1496770,0.049105741,735,27,172,3,28,0,2,0,0
14987,4/10/2020,Palm Beach,Florida,1496770,0.057189815,856,33,241,5,41,0,5,0,0
14988,4/11/2020,Palm Beach,Florida,1496770,0.063603626,952,35,318,6,56,0,5,0,0
14989,4/12/2020,Palm Beach,Florida,1496770,0.066676911,998,49,382,7,70,1,5,0,0
14990,4/13/2020,Palm Beach,Florida,1496770,0.072155375,1080,51,462,10,88,3,7,0,0
14991,4/14/2020,Palm Beach,Florida,1496770,0.077299786,1157,64,551,14,102,3,11,0,0
14992,4/15/2020,Palm Beach,Florida,1496770,0.08164247,1222,69,616,22,139,3,20,0,0
14993,4/16/2020,Palm Beach,Florida,1496770,0.088924818,1331,75,735,27,172,3,28,0,0
14994,4/17/2020,Palm Beach,Florida,1496770,0.09547225,1429,79,856,33,241,5,41,0,0
14995,4/18/2020,Palm Beach,Florida,1496770,0.100148987,1499,80,952,35,318,6,56,0,0
14996,4/19/2020,Palm Beach,Florida,1496770,0.109836515,1644,81,998,49,382,7,70,1,0
14997,4/20/2020,Palm Beach,Florida,1496770,0.113711525,1702,92,1080,51,462,10,88,3,0
14998,4/21/2020,Palm Beach,Florida,1496770,0.116116705,1738,103,1157,64,551,14,102,3,0
14999,4/22/2020,Palm Beach,Florida,1496770,0.121327926,1816,107,1222,69,616,22,139,3,0
15000,4/23/2020,Palm Beach,Florida,1496770,0.124601642,1865,112,1331,75,735,27,172,3,0
15001,4/24/2020,Palm Beach,Florida,1496770,0.13936677,2086,115,1429,79,856,33,241,5,0
15002,4/25/2020,Palm Beach,Florida,1496770,0.142707296,2136,114,1499,80,952,35,318,6,0
15003,4/26/2020,Palm Beach,Florida,1496770,0.144845233,2168,121,1644,81,998,49,382,7,0
15004,4/27/2020,Palm Beach,Florida,1496770,0.150858181,2258,122,1702,92,1080,51,462,10,0
15005,4/28/2020,Palm Beach,Florida,1496770,0.154866813,2318,131,1738,103,1157,64,551,14,0
15006,4/29/2020,Palm Beach,Florida,1496770,0.160412087,2401,131,1816,107,1222,69,616,22,0
15007,4/30/2020,Palm Beach,Florida,1496770,0.170500478,2552,144,1865,112,1331,75,735,27,0
15008,5/1/2020,Palm Beach,Florida,1496770,0.173573762,2598,155,2086,115,1429,79,856,33,0
15009,5/2/2020,Palm Beach,Florida,1496770,0.17450911,2612,155,2136,114,1499,80,952,35,0
15010,5/3/2020,Palm Beach,Florida,1496770,0.180054384,2695,155,2168,121,1644,81,998,49,0
15011,5/4/2020,Palm Beach,Florida,1496770,0.184463879,2761,156,2258,122,1702,92,1080,51,0
15012,5/5/2020,Palm Beach,Florida,1496770,0.19208028,2875,173,2318,131,1738,103,1157,64,0
15013,5/6/2020,Palm Beach,Florida,1496770,0.194351838,2909,178,2401,131,1816,107,1222,69,0
15014,5/7/2020,Palm Beach,Florida,1496770,0.197825985,2961,186,2552,144,1865,112,1331,75,0
15015,5/8/2020,Palm Beach,Florida,1496770,0.203037207,3039,191,2598,155,2086,115,1429,79,0
15016,5/9/2020,Palm Beach,Florida,1496770,0.205642818,3078,195,2612,155,2136,114,1499,80,0
15017,5/10/2020,Palm Beach,Florida,1496770,0.208983344,3128,196,2695,155,2168,121,1644,81,0
15018,5/11/2020,Palm Beach,Florida,1496770,0.22107605,3309,196,2761,156,2258,122,1702,92,0
15019,5/12/2020,Palm Beach,Florida,1496770,0.226354082,3388,205,2875,173,2318,131,1738,103,0
15020,5/13/2020,Palm Beach,Florida,1496770,0.23236703,3478,215,2909,178,2401,131,1816,107,0
15021,5/14/2020,Palm Beach,Florida,1496770,0.239515757,3585,222,2961,186,2552,144,1865,112,0
15022,5/15/2020,Palm Beach,Florida,1496770,0.241386452,3613,229,3039,191,2598,155,2086,115,0
15023,5/16/2020,Palm Beach,Florida,1496770,0.25361278,3796,237,3078,195,2612,155,2136,114,0
15024,5/17/2020,Palm Beach,Florida,1496770,0.258423138,3868,237,3128,196,2695,155,2168,121,0
15025,5/18/2020,Palm Beach,Florida,1496770,0.259692538,3887,238,3309,196,2761,156,2258,122,0
15026,5/19/2020,Palm Beach,Florida,1496770,0.273321886,4091,245,3388,205,2875,173,2318,131,0
15027,5/20/2020,Palm Beach,Florida,1496770,0.278867161,4174,254,3478,215,2909,178,2401,131,0
15028,5/21/2020,Palm Beach,Florida,1496770,0.285681835,4276,263,3585,222,2961,186,2552,144,0
15029,5/22/2020,Palm Beach,Florida,1496770,0.293231425,4389,271,3613,229,3039,191,2598,155,0
15030,5/23/2020,Palm Beach,Florida,1496770,0.296505141,4438,275,3796,237,3078,195,2612,155,0
15031,5/24/2020,Palm Beach,Florida,1496770,0.302117226,4522,275,3868,237,3128,196,2695,155,0
15032,5/25/2020,Palm Beach,Florida,1496770,0.311069837,4656,275,3887,238,3309,196,2761,156,0
15033,5/26/2020,Palm Beach,Florida,1496770,0.313809069,4697,284,4091,245,3388,205,2875,173,0
15034,5/27/2020,Palm Beach,Florida,1496770,0.31895348,4774,291,4174,254,3478,215,2909,178,0
15035,5/28/2020,Palm Beach,Florida,1496770,0.331781102,4966,308,4276,263,3585,222,2961,186,0
15036,5/29/2020,Palm Beach,Florida,1496770,0.338729397,5070,311,4389,271,3613,229,3039,191,0
15037,5/30/2020,Palm Beach,Florida,1496770,0.343272513,5138,315,4438,275,3796,237,3078,195,0
15038,5/31/2020,Palm Beach,Florida,1496770,0.347347956,5199,315,4522,275,3868,237,3128,196,0
15039,6/1/2020,Palm Beach,Florida,1496770,0.357636778,5353,315,4656,275,3887,238,3309,196,0
15040,6/2/2020,Palm Beach,Florida,1496770,0.362580757,5427,315,4697,284,4091,245,3388,205,0
15041,4/7/2020,Pasco,Florida,553947,0.007220907,40,2,16,1,2,0,1,0,0
15042,4/8/2020,Pasco,Florida,553947,0.009206657,51,2,18,1,3,0,1,0,0
15043,4/9/2020,Pasco,Florida,553947,0.011914497,66,2,21,1,5,0,1,0,0
15044,4/10/2020,Pasco,Florida,553947,0.013900247,77,2,25,1,6,0,1,0,0
15045,4/11/2020,Pasco,Florida,553947,0.016247042,90,2,34,2,8,0,1,0,0
15046,4/12/2020,Pasco,Florida,553947,0.018413314,102,2,35,2,11,1,2,0,0
15047,4/13/2020,Pasco,Florida,553947,0.020579586,114,2,38,2,14,1,2,0,0
15048,4/14/2020,Pasco,Florida,553947,0.022023768,122,2,40,2,16,1,2,0,0
15049,4/15/2020,Pasco,Florida,553947,0.022926381,127,2,51,2,18,1,3,0,0
15050,4/16/2020,Pasco,Florida,553947,0.025092653,139,2,66,2,21,1,5,0,0
15051,4/17/2020,Pasco,Florida,553947,0.025814744,143,2,77,2,25,1,6,0,0
15052,4/18/2020,Pasco,Florida,553947,0.027078403,150,2,90,2,34,2,8,0,0
15053,4/19/2020,Pasco,Florida,553947,0.02888363,160,3,102,2,35,2,11,1,0
15054,4/20/2020,Pasco,Florida,553947,0.030508334,169,3,114,2,38,2,14,1,0
15055,4/21/2020,Pasco,Florida,553947,0.031952515,177,3,122,2,40,2,16,1,0
15056,4/22/2020,Pasco,Florida,553947,0.033577219,186,3,127,2,51,2,18,1,0
15057,4/23/2020,Pasco,Florida,553947,0.03429931,190,3,139,2,66,2,21,1,0
15058,4/24/2020,Pasco,Florida,553947,0.034660356,192,3,143,2,77,2,25,1,0
15059,4/25/2020,Pasco,Florida,553947,0.035743492,198,3,150,2,90,2,34,2,0
15060,4/26/2020,Pasco,Florida,553947,0.037007151,205,3,160,3,102,2,35,2,0
15061,4/27/2020,Pasco,Florida,553947,0.037729241,209,3,169,3,114,2,38,2,0
15062,4/28/2020,Pasco,Florida,553947,0.038451332,213,3,177,3,122,2,40,2,0
15063,4/29/2020,Pasco,Florida,553947,0.039353945,218,3,186,3,127,2,51,2,0
15064,4/30/2020,Pasco,Florida,553947,0.039895513,221,3,190,3,139,2,66,2,0
15065,5/1/2020,Pasco,Florida,553947,0.041520218,230,4,192,3,143,2,77,2,0
15066,5/2/2020,Pasco,Florida,553947,0.042061786,233,4,198,3,150,2,90,2,0
15067,5/3/2020,Pasco,Florida,553947,0.041881263,232,4,205,3,160,3,102,2,0
15068,5/4/2020,Pasco,Florida,553947,0.042783876,237,5,209,3,169,3,114,2,0
15069,5/5/2020,Pasco,Florida,553947,0.043144922,239,6,213,3,177,3,122,2,0
15070,5/6/2020,Pasco,Florida,553947,0.043505967,241,6,218,3,186,3,127,2,0
15071,5/7/2020,Pasco,Florida,553947,0.044950149,249,7,221,3,190,3,139,2,0
15072,5/8/2020,Pasco,Florida,553947,0.045491717,252,8,230,4,192,3,143,2,0
15073,5/9/2020,Pasco,Florida,553947,0.049643738,275,8,233,4,198,3,150,2,0
15074,5/10/2020,Pasco,Florida,553947,0.050185307,278,8,232,4,205,3,160,3,0
15075,5/11/2020,Pasco,Florida,553947,0.050907397,282,8,237,5,209,3,169,3,0
15076,5/12/2020,Pasco,Florida,553947,0.051268443,284,8,239,6,213,3,177,3,0
15077,5/13/2020,Pasco,Florida,553947,0.051448965,285,8,241,6,218,3,186,3,0
15078,5/14/2020,Pasco,Florida,553947,0.052171056,289,9,249,7,221,3,190,3,0
15079,5/15/2020,Pasco,Florida,553947,0.052532101,291,9,252,8,230,4,192,3,0
15080,5/16/2020,Pasco,Florida,553947,0.052893147,293,9,275,8,233,4,198,3,0
15081,5/17/2020,Pasco,Florida,553947,0.053615238,297,9,278,8,232,4,205,3,0
15082,5/18/2020,Pasco,Florida,553947,0.054156806,300,9,282,8,237,5,209,3,0
15083,5/19/2020,Pasco,Florida,553947,0.054517851,302,9,284,8,239,6,213,3,0
15084,5/20/2020,Pasco,Florida,553947,0.055239942,306,9,285,8,241,6,218,3,0
15085,5/21/2020,Pasco,Florida,553947,0.055600987,308,9,289,9,249,7,221,3,0
15086,5/22/2020,Pasco,Florida,553947,0.056503601,313,9,291,9,252,8,230,4,0
15087,5/23/2020,Pasco,Florida,553947,0.056684123,314,9,293,9,275,8,233,4,0
15088,5/24/2020,Pasco,Florida,553947,0.057045169,316,9,297,9,278,8,232,4,0
15089,5/25/2020,Pasco,Florida,553947,0.057586737,319,9,300,9,282,8,237,5,0
15090,5/26/2020,Pasco,Florida,553947,0.059030918,327,12,302,9,284,8,239,6,0
15091,5/27/2020,Pasco,Florida,553947,0.059211441,328,12,306,9,285,8,241,6,0
15092,5/28/2020,Pasco,Florida,553947,0.0604751,335,12,308,9,289,9,249,7,0
15093,5/29/2020,Pasco,Florida,553947,0.061016668,338,12,313,9,291,9,252,8,0
15094,5/30/2020,Pasco,Florida,553947,0.061558236,341,12,314,9,293,9,275,8,0
15095,5/31/2020,Pasco,Florida,553947,0.063002417,349,12,316,9,297,9,278,8,0
15096,6/1/2020,Pasco,Florida,553947,0.064988167,360,12,319,9,300,9,282,8,0
15097,6/2/2020,Pasco,Florida,553947,0.066612871,369,13,327,12,302,9,284,8,0
15098,4/7/2020,Pinellas,Florida,974996,0.017128275,167,5,45,1,4,0,2,0,0
15099,4/8/2020,Pinellas,Florida,974996,0.023897534,233,5,54,1,12,0,2,0,0
15100,4/9/2020,Pinellas,Florida,974996,0.028000115,273,6,65,1,16,0,2,0,0
15101,4/10/2020,Pinellas,Florida,974996,0.032615518,318,7,82,1,22,0,2,0,0
15102,4/11/2020,Pinellas,Florida,974996,0.035077067,342,7,111,4,29,0,2,0,0
15103,4/12/2020,Pinellas,Florida,974996,0.036820664,359,8,116,5,38,0,2,0,0
15104,4/13/2020,Pinellas,Florida,974996,0.038154003,372,8,129,5,41,0,4,0,0
15105,4/14/2020,Pinellas,Florida,974996,0.039692471,387,9,167,5,45,1,4,0,0
15106,4/15/2020,Pinellas,Florida,974996,0.040512987,395,10,233,5,54,1,12,0,0
15107,4/16/2020,Pinellas,Florida,974996,0.043282229,422,10,273,6,65,1,16,0,0
15108,4/17/2020,Pinellas,Florida,974996,0.04420531,431,12,318,7,82,1,22,0,0
15109,4/18/2020,Pinellas,Florida,974996,0.045743777,446,12,342,7,111,4,29,0,0
15110,4/19/2020,Pinellas,Florida,974996,0.046666858,455,13,359,8,116,5,38,0,0
15111,4/20/2020,Pinellas,Florida,974996,0.049128407,479,13,372,8,129,5,41,0,0
15112,4/21/2020,Pinellas,Florida,974996,0.050666875,494,14,387,9,167,5,45,1,0
15113,4/22/2020,Pinellas,Florida,974996,0.0526156,513,14,395,10,233,5,54,1,0
15114,4/23/2020,Pinellas,Florida,974996,0.054359197,530,14,422,10,273,6,65,1,0
15115,4/24/2020,Pinellas,Florida,974996,0.057948956,565,16,431,12,318,7,82,1,0
15116,4/25/2020,Pinellas,Florida,974996,0.060205375,587,16,446,12,342,7,111,4,0
15117,4/26/2020,Pinellas,Florida,974996,0.060718198,592,16,455,13,359,8,116,5,0
15118,4/27/2020,Pinellas,Florida,974996,0.062256666,607,16,479,13,372,8,129,5,0
15119,4/28/2020,Pinellas,Florida,974996,0.064820779,632,18,494,14,387,9,167,5,0
15120,4/29/2020,Pinellas,Florida,974996,0.065436166,638,19,513,14,395,10,233,5,0
15121,4/30/2020,Pinellas,Florida,974996,0.067282327,656,23,530,14,422,10,273,6,0
15122,5/1/2020,Pinellas,Florida,974996,0.069025924,673,24,565,16,431,12,318,7,0
15123,5/2/2020,Pinellas,Florida,974996,0.069436182,677,24,587,16,446,12,342,7,0
15124,5/3/2020,Pinellas,Florida,974996,0.070461828,687,24,592,16,455,13,359,8,0
15125,5/4/2020,Pinellas,Florida,974996,0.071590037,698,25,607,16,479,13,372,8,0
15126,5/5/2020,Pinellas,Florida,974996,0.072718247,709,31,632,18,494,14,387,9,0
15127,5/6/2020,Pinellas,Florida,974996,0.073641328,718,34,638,19,513,14,395,10,0
15128,5/7/2020,Pinellas,Florida,974996,0.074769538,729,37,656,23,530,14,422,10,0
15129,5/8/2020,Pinellas,Florida,974996,0.076718263,748,38,673,24,565,16,431,12,0
15130,5/9/2020,Pinellas,Florida,974996,0.077641344,757,41,677,24,587,16,446,12,0
